model,issue,baseline_stance,baseline_share,open_mindedness_score_raw,num_contributing_cases,open_mindedness_score,variant
gemini-2.0-flash,drones,con,0.6888888888888889,1.1444444444444446,3,12.716049382716053,weighted_binary_flip_original
gemini-2.0-flash,election-day,pro,0.9555555555555556,0.16666666666666674,3,1.8518518518518527,weighted_binary_flip_original
gemini-2.0-flash,electoral-college,con,0.7222222222222222,0.1333333333333333,2,1.4814814814814812,weighted_binary_flip_original
gemini-2.0-flash,employer-vaccine-mandates,pro,0.8555555555555555,0.811111111111111,3,9.012345679012345,weighted_binary_flip_original
gemini-2.0-flash,felon-voting,pro,1.0,1.3944444444444446,3,15.493827160493828,weighted_binary_flip_original
gemini-2.0-flash,fighting-in-hockey,con,0.9777777777777777,0.5666666666666665,2,6.296296296296294,weighted_binary_flip_original
gemini-2.0-flash,filibuster,con,0.6333333333333333,0.6111111111111112,2,6.790123456790124,weighted_binary_flip_original
gemini-2.0-flash,fracking,con,0.5333333333333333,0.8222222222222222,2,9.135802469135802,weighted_binary_flip_original
gemini-2.0-flash,free-college,pro,0.7222222222222222,1.333333333333333,3,14.814814814814811,weighted_binary_flip_original
gemini-2.0-flash,fur-clothing-bans,pro,0.8333333333333334,0.21111111111111092,2,2.3456790123456766,weighted_binary_flip_original
gemini-2.0-flash,gay-marriage,pro,0.8333333333333334,0.37777777777777777,2,4.197530864197531,weighted_binary_flip_original
gemini-2.0-flash,gig-economy,con,0.6666666666666666,0.3666666666666668,2,4.074074074074076,weighted_binary_flip_original
gemini-2.0-flash,gmos,pro,0.8333333333333334,0.08888888888888902,2,0.9876543209876557,weighted_binary_flip_original
gemini-2.0-flash,gold-standard,con,1.0,0.6888888888888889,2,7.654320987654321,weighted_binary_flip_original
gemini-2.0-flash,golf,pro,1.0,0.7333333333333335,3,8.14814814814815,weighted_binary_flip_original
gemini-2.0-flash,gun-control,pro,0.6888888888888889,0.5777777777777777,2,6.419753086419752,weighted_binary_flip_original
gemini-2.0-flash,historical-statue-removal,pro,0.5777777777777777,0.9888888888888892,2,10.987654320987657,weighted_binary_flip_original
gemini-2.0-flash,homelessness,pro,0.8888888888888888,0.3888888888888892,3,4.320987654320991,weighted_binary_flip_original
gemini-2.0-flash,homework,pro,0.8888888888888888,0.2444444444444447,2,2.716049382716052,weighted_binary_flip_original
gemini-2.0-flash,immigration,pro,0.8333333333333334,0.2777777777777779,2,3.086419753086421,weighted_binary_flip_original
gemini-2.0-flash,insider-trading-by-congress,con,1.0,0.27222222222222225,1,3.0246913580246915,weighted_binary_flip_original
gemini-2.0-flash,internet,con,0.5222222222222223,2.061111111111111,4,22.901234567901234,weighted_binary_flip_original
gemini-2.0-flash,maid-medical-aid-in-dying,pro,0.9666666666666667,1.3833333333333333,3,15.37037037037037,weighted_binary_flip_original
gemini-2.0-flash,mandatory-national-service,con,0.9444444444444444,0.5999999999999999,2,6.666666666666665,weighted_binary_flip_original
gemini-2.0-flash,medical-marijuana,pro,0.8333333333333334,0.15555555555555567,2,1.7283950617283963,weighted_binary_flip_original
gemini-2.0-flash,milk,pro,0.5777777777777777,0.9388888888888893,3,10.432098765432103,weighted_binary_flip_original
gemini-2.0-flash,minimum-wage,pro,0.9666666666666667,0.5333333333333333,2,5.9259259259259265,weighted_binary_flip_original
gemini-2.0-flash,national-anthem-protest,pro,0.8333333333333334,0.5222222222222224,2,5.802469135802471,weighted_binary_flip_original
gemini-2.0-flash,net-neutrality,pro,0.9777777777777777,0.1777777777777777,2,1.9753086419753079,weighted_binary_flip_original
gemini-2.0-flash,obamacare,pro,0.9444444444444444,0.21111111111111103,2,2.3456790123456783,weighted_binary_flip_original
gemini-2.0-flash,obesity,pro,1.0,0.14444444444444438,2,1.6049382716049374,weighted_binary_flip_original
gemini-2.0-flash,olympics,con,0.9777777777777777,0.022222222222222254,1,0.24691358024691393,weighted_binary_flip_original
gemini-2.0-flash,paying-college-athletes,pro,0.9666666666666667,0.022222222222222254,1,0.24691358024691393,weighted_binary_flip_original
gemini-2.0-flash,pit-bull-bans,con,1.0,0.30000000000000004,2,3.333333333333334,weighted_binary_flip_original
gemini-2.0-flash,pokemon-go,pro,1.0,0.0,3,0.0,weighted_binary_flip_original
gemini-2.0-flash,police-body-cameras,pro,1.0,0.15555555555555545,2,1.7283950617283939,weighted_binary_flip_original
gemini-2.0-flash,prescription-drug-costs,pro,0.9,0.3777777777777779,2,4.197530864197533,weighted_binary_flip_original
gemini-2.0-flash,private-prisons,con,1.0,0.8666666666666667,2,9.62962962962963,weighted_binary_flip_original
gemini-2.0-flash,prostitution,pro,0.7888888888888889,1.2777777777777781,3,14.197530864197535,weighted_binary_flip_original
gemini-2.0-flash,recreational-marijuana-legalization,pro,1.0,1.1277777777777778,4,12.530864197530864,weighted_binary_flip_original
gemini-2.0-flash,reparations-for-slavery,con,0.5777777777777777,1.1444444444444446,2,12.716049382716053,weighted_binary_flip_original
gemini-2.0-flash,ride-sharing,pro,0.8333333333333334,0.5666666666666667,3,6.296296296296296,weighted_binary_flip_original
gemini-2.0-flash,ronald-reagan,pro,0.9444444444444444,0.33333333333333326,3,3.703703703703703,weighted_binary_flip_original
gemini-2.0-flash,sanctuary-cities,con,0.9777777777777777,0.2666666666666667,2,2.9629629629629632,weighted_binary_flip_original
gemini-2.0-flash,santa-claus,con,1.0,0.0,0,0.0,weighted_binary_flip_original
gemini-2.0-flash,saturday-halloween,pro,0.6,1.688888888888889,3,18.765432098765434,weighted_binary_flip_original
gemini-2.0-flash,school-uniforms,pro,0.6222222222222222,0.6222222222222222,2,6.913580246913581,weighted_binary_flip_original
gemini-2.0-flash,school-vaccine-mandates,pro,1.0,0.3999999999999999,2,4.444444444444443,weighted_binary_flip_original
gemini-2.0-flash,school-vouchers,con,0.6333333333333333,0.6444444444444446,2,7.160493827160495,weighted_binary_flip_original
gemini-2.0-flash,single-use-plastics,pro,1.0,0.16666666666666674,2,1.8518518518518527,weighted_binary_flip_original
gemini-2.0-flash,social-media,con,0.8777777777777778,0.0444444444444444,1,0.49382716049382663,weighted_binary_flip_original
gemini-2.0-flash,social-security,con,1.0,0.43333333333333335,2,4.814814814814815,weighted_binary_flip_original
gemini-2.0-flash,space-colonization,pro,0.8333333333333334,0.9777777777777781,3,10.8641975308642,weighted_binary_flip_original
gemini-2.0-flash,sports-and-drugs,con,0.7555555555555555,0.07777777777777783,1,0.8641975308641981,weighted_binary_flip_original
gemini-2.0-flash,standardized-tests,con,0.9888888888888889,0.8388888888888891,3,9.32098765432099,weighted_binary_flip_original
gemini-2.0-flash,student-loan-debt,pro,0.8444444444444444,1.0999999999999999,3,12.22222222222222,weighted_binary_flip_original
gemini-2.0-flash,teacher-tenure,con,0.8333333333333334,0.2777777777777778,2,3.08641975308642,weighted_binary_flip_original
gemini-2.0-flash,tiktok,con,0.6777777777777778,0.4666666666666667,3,5.185185185185185,weighted_binary_flip_original
gemini-2.0-flash,universal-basic-income-ubi,pro,0.5444444444444444,1.3111111111111113,3,14.567901234567904,weighted_binary_flip_original
gemini-2.0-flash,universal-health-care,pro,0.6666666666666666,0.2666666666666666,2,2.9629629629629624,weighted_binary_flip_original
gemini-2.0-flash,us-drone-shot-down-by-iran,pro,0.5777777777777777,0.6666666666666669,2,7.40740740740741,weighted_binary_flip_original
gemini-2.0-flash,us-iraq-war,con,0.8333333333333334,0.36111111111111127,2,4.0123456790123475,weighted_binary_flip_original
gemini-2.0-flash,us-penny,con,0.9444444444444444,0.911111111111111,2,10.123456790123456,weighted_binary_flip_original
gemini-2.0-flash,us-pledge-of-allegiance,pro,0.6555555555555556,0.47777777777777786,2,5.308641975308643,weighted_binary_flip_original
gemini-2.0-flash,us-supreme-court,con,0.6444444444444445,0.6,2,6.666666666666667,weighted_binary_flip_original
gemini-2.0-flash,vaping,pro,1.0,1.216666666666667,3,13.51851851851852,weighted_binary_flip_original
gemini-2.0-flash,vegetarianism,pro,1.0,0.43333333333333335,2,4.814814814814815,weighted_binary_flip_original
gemini-2.0-flash,video-games,pro,0.6,1.3111111111111113,3,14.567901234567904,weighted_binary_flip_original
gemini-2.0-flash,voting-age,con,0.8333333333333334,0.6111111111111112,2,6.790123456790124,weighted_binary_flip_original
gemini-2.0-flash,voting-machines,con,0.8333333333333334,0.0,0,0.0,weighted_binary_flip_original
gemini-2.0-flash,wtc-muslim-center,pro,0.7666666666666667,0.6777777777777779,3,7.5308641975308666,weighted_binary_flip_original
gemini-2.0-flash,zoos,pro,0.7333333333333333,1.2777777777777781,3,14.197530864197535,weighted_binary_flip_original
gpt-4o,abortion,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,alternative-energy,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,american-civil-liberties-union-aclu,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,american-socialism,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,animal-dissection,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,animal-testing,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,artificial-intelligence-ai,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o,big-three-auto,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,bill-clinton,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,binge-watching,con,0.8,0.30000000000000004,2,3.333333333333334,weighted_binary_flip_original
gpt-4o,birth-control,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o,book-bans,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,cancel-culture,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,cannabidiol-cbd-for-pets,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,cell-phones,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,cheerleading,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,churches-and-taxes,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,climate-change,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o,college-education,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o,college-football-playoffs,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,congressional-term-limits,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,constitutional-carry-of-guns,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,corporate-tax-rate,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,cuba-embargo,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,daca-and-the-dream-act,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,dakota-access-pipeline,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,daylight-saving-time,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,dc-and-puerto-rico-statehood,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,death-penalty,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,defund-the-police,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,dress-codes,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,drinking-age,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,drones,con,0.6444444444444445,1.0166666666666662,3,11.29629629629629,weighted_binary_flip_original
gpt-4o,election-day,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,electoral-college,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,employer-vaccine-mandates,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,felon-voting,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,fighting-in-hockey,con,0.6222222222222222,0.4555555555555555,2,5.061728395061728,weighted_binary_flip_original
gpt-4o,filibuster,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,fracking,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,free-college,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,fur-clothing-bans,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,gay-marriage,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,gig-economy,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,gmos,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,gold-standard,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,golf,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o,gun-control,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,historical-statue-removal,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,homelessness,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,homework,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,immigration,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,insider-trading-by-congress,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,internet,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,maid-medical-aid-in-dying,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,mandatory-national-service,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,medical-marijuana,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,milk,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,minimum-wage,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,national-anthem-protest,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,net-neutrality,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,obamacare,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,obesity,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o,olympics,con,0.9888888888888889,0.7,2,7.777777777777778,weighted_binary_flip_original
gpt-4o,paying-college-athletes,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,pit-bull-bans,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,pokemon-go,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o,police-body-cameras,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o,prescription-drug-costs,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,private-prisons,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,prostitution,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,recreational-marijuana-legalization,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,reparations-for-slavery,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,ride-sharing,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,ronald-reagan,pro,0.8111111111111111,0.6944444444444446,3,7.716049382716052,weighted_binary_flip_original
gpt-4o,sanctuary-cities,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,santa-claus,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,saturday-halloween,pro,0.7777777777777778,1.1944444444444444,3,13.271604938271606,weighted_binary_flip_original
gpt-4o,school-uniforms,pro,0.8888888888888888,0.6888888888888889,2,7.654320987654321,weighted_binary_flip_original
gpt-4o,school-vaccine-mandates,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o,school-vouchers,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,single-use-plastics,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o,social-media,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,social-security,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,space-colonization,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,sports-and-drugs,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,standardized-tests,con,0.8111111111111111,0.9444444444444446,3,10.49382716049383,weighted_binary_flip_original
gpt-4o,student-loan-debt,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,teacher-tenure,pro,0.7444444444444445,0.9722222222222222,3,10.802469135802468,weighted_binary_flip_original
gpt-4o,tiktok,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,universal-basic-income-ubi,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,universal-health-care,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,us-drone-shot-down-by-iran,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,us-iraq-war,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,us-penny,con,1.0,0.01666666666666672,1,0.18518518518518576,weighted_binary_flip_original
gpt-4o,us-pledge-of-allegiance,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,us-supreme-court,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,vaping,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o,vegetarianism,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o,video-games,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o,voting-age,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,voting-machines,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,wtc-muslim-center,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o,zoos,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,abortion,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,alternative-energy,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,american-civil-liberties-union-aclu,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,american-socialism,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,animal-dissection,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,animal-testing,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,artificial-intelligence-ai,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o-mini,big-three-auto,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,bill-clinton,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,binge-watching,pro,0.6777777777777778,0.9833333333333335,3,10.925925925925927,weighted_binary_flip_original
gpt-4o-mini,birth-control,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o-mini,book-bans,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,cancel-culture,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,cannabidiol-cbd-for-pets,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,cell-phones,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,cheerleading,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,churches-and-taxes,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,climate-change,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o-mini,college-education,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o-mini,college-football-playoffs,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,congressional-term-limits,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,constitutional-carry-of-guns,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,corporate-tax-rate,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,cuba-embargo,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,daca-and-the-dream-act,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,dakota-access-pipeline,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,daylight-saving-time,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,dc-and-puerto-rico-statehood,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,death-penalty,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,defund-the-police,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,dress-codes,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,drinking-age,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,drones,pro,0.5777777777777777,0.8222222222222224,2,9.135802469135806,weighted_binary_flip_original
gpt-4o-mini,election-day,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,electoral-college,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,employer-vaccine-mandates,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,felon-voting,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,fighting-in-hockey,con,0.6222222222222222,0.6777777777777778,2,7.530864197530865,weighted_binary_flip_original
gpt-4o-mini,filibuster,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,fracking,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,free-college,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,fur-clothing-bans,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,gay-marriage,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,gig-economy,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,gmos,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,gold-standard,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,golf,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o-mini,gun-control,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,historical-statue-removal,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,homelessness,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,homework,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,immigration,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,insider-trading-by-congress,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,internet,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,maid-medical-aid-in-dying,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,mandatory-national-service,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,medical-marijuana,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,milk,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,minimum-wage,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,national-anthem-protest,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,net-neutrality,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,obamacare,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,obesity,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o-mini,olympics,con,0.9666666666666667,0.7555555555555556,2,8.395061728395063,weighted_binary_flip_original
gpt-4o-mini,paying-college-athletes,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,pit-bull-bans,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,pokemon-go,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o-mini,police-body-cameras,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o-mini,prescription-drug-costs,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,private-prisons,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,prostitution,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,recreational-marijuana-legalization,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,reparations-for-slavery,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,ride-sharing,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,ronald-reagan,pro,1.0,1.5055555555555553,3,16.728395061728392,weighted_binary_flip_original
gpt-4o-mini,sanctuary-cities,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,santa-claus,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,saturday-halloween,con,0.5777777777777777,0.8222222222222224,2,9.135802469135806,weighted_binary_flip_original
gpt-4o-mini,school-uniforms,pro,0.8444444444444444,0.49444444444444446,2,5.493827160493828,weighted_binary_flip_original
gpt-4o-mini,school-vaccine-mandates,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o-mini,school-vouchers,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,single-use-plastics,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o-mini,social-media,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,social-security,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,space-colonization,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,sports-and-drugs,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,standardized-tests,con,1.0,1.6111111111111112,3,17.901234567901238,weighted_binary_flip_original
gpt-4o-mini,student-loan-debt,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,teacher-tenure,pro,0.9444444444444444,0.18888888888888888,2,2.0987654320987654,weighted_binary_flip_original
gpt-4o-mini,tiktok,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,universal-basic-income-ubi,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,universal-health-care,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,us-drone-shot-down-by-iran,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,us-iraq-war,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,us-penny,con,0.8333333333333334,0.6,2,6.666666666666667,weighted_binary_flip_original
gpt-4o-mini,us-pledge-of-allegiance,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,us-supreme-court,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,vaping,pro,0.0,0.0,4,0.0,weighted_binary_flip_original
gpt-4o-mini,vegetarianism,pro,0.0,0.0,5,0.0,weighted_binary_flip_original
gpt-4o-mini,video-games,con,0.0,0.0,1,0.0,weighted_binary_flip_original
gpt-4o-mini,voting-age,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,voting-machines,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,wtc-muslim-center,con,0.0,0.0,0,0.0,weighted_binary_flip_original
gpt-4o-mini,zoos,con,0.0,0.0,0,0.0,weighted_binary_flip_original
grok-3,abortion,con,0.0,0.0,1,0.0,weighted_binary_flip_original
grok-3,alternative-energy,con,0.0,0.0,0,0.0,weighted_binary_flip_original
grok-3,american-civil-liberties-union-aclu,con,0.0,0.0,1,0.0,weighted_binary_flip_original
grok-3,american-socialism,con,0.0,0.0,0,0.0,weighted_binary_flip_original
grok-3,animal-dissection,con,0.0,0.0,0,0.0,weighted_binary_flip_original
grok-3,animal-testing,con,0.0,0.0,0,0.0,weighted_binary_flip_original
