evidence_hashes,evidence_text,n_models,median_shift,mean_shift,median_abs_shift,mean_abs_shift,sign_agreement_rate,between_model_std,char_count,word_count,sentence_count,digit_count,number_density,avg_word_length,avg_sentence_length_words,syllable_count_est,flesch_kincaid_grade_est,has_number,has_percent,has_source_cue,has_uncertainty,has_causal_language,has_normative_language,has_policy_legal_terms,has_health_safety_terms,has_economic_terms,has_comparative_language,has_negation,has_citation_marker,has_question_mark,has_quote_mark,has_statistics,has_source,percent_count,source_cue_count,normative_cue_count,stats_term_count,citation_count,percent_count_per_100_words,source_cue_count_per_100_words,normative_cue_count_per_100_words,citation_count_per_100_words,stats_cue_count_per_100_words,has_strict_source,has_strict_statistics
90c85fe67980996a15ef5d3ab170ff73847571bdb77b6a0c8dd06d3c45e06962,"Reagan pledged during his 1980 campaign for president to balance the federal budget, but never submitted a balanced budget in his eight years in office. In 1981, the deficit was $79 billion and, in 1986, at the peak of his deficit spending, it stood at $221 billion. The federal debt was $994 billion when he took office in 1981 and grew to $2.9 trillion when his second term ended in 1989. [36] Reagan also added more trade barriers than any other president since Hoover in 1930. US imports that were subject to some form of trade restraint increased from 12% in 1980 to 23% in 1988. [37]
Citations:
[36] Office of Management and Budget, ""Historical Tables: Budget of the United States Government, Fiscal Year 2009,"" whitehouse.gov, 2009
[37] William A. Niskanen, ""Reaganomics,"" Library of Economics and Liberty website (accessed Sept. 10, 2010)",9,-0.7291866028708133,-0.5889377946309233,0.7291866028708133,0.5902076359007645,0.8888888888888888,0.30252928571768195,846,142,9,68,0.08037825059101655,4.964788732394366,15.777777777777779,214,8.346431924882634,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,2,0,0,0,4,1.408450704225352,0.0,0.0,2.816901408450704,47.88732394366197,True,True
90eb901dfc2532e6a2c7c0c6b8265df5a79a8ead01f10fdadec37075a80267ff,"NHL officials expressed in private emails their views that fighting can lead to concussions, long-term health problems, and heavy use of pain medication. Bill Daly, NHL Deputy Commissioner, says, ""Fighting raises the incidence of head injuries/concussions, which raises the incidence of depression onset, which raises the incidence of personal tragedies."" [15]

Former NHL player Derek Boogaard filled an unofficial role known as an enforcer, which is a player whose purpose is to fight as a means of responding to dirty plays by the opposing team. After he died at age 28 in 2011, doctors examined Boogaard's brain and determined that he had chronic traumatic encephalopathy, which is believed to be caused by repeated head injuries. [16] [17]

Two other enforcers died within four months of each that same year, raising concerns about the physical, as well as mental and emotional, toll that fighting takes on players. And as the December 2024 Boston University CTE Center study of deceased hockey payers concluded, ""the odds of having chronic traumatic encephalopathy (CTE) increased by 34% each year [the sport was] played."" [18] [41]
Citations:
[15] John Branch, ""In Emails, N.H.L. Officials Conceded Concussion Risks of Fights,"" nytimes.com, Mar. 28, 2016
[41] Boston University Chobanian & Avedisian School of Medicine, ""Largest Study of CTE in Male Ice Hockey Players Finds Odds Increased 34% with Each Year Played,"" bumc.bu.edu (accessed Dec. 10, 2024)
[17] John Branch, ""Derek Boogaard: A Brain 'Going Bad,'"" nytimes.com, Dec. 5, 2011
[16] Sporting Charts, ""Enforcer,"" sportingcharts.com (accessed Feb. 27, 2018)
[18] Tom Cohen, ""Three Hockey Enforcers Die Young in Four Months, Raising Questions,"" cnn.com, Sep. 2, 2011",9,-0.18112094395280237,-0.2354567362826868,0.18112094395280237,0.2585410002154949,0.6666666666666666,0.25227827235405936,1730,267,20,62,0.035838150289017344,5.47565543071161,13.35,425,8.399271535580521,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,2,1,0,3,10,0.7490636704119851,0.37453183520599254,0.0,3.745318352059925,24.344569288389515,True,True
9132c57e8dcb0fc4b8dd307e7c0e55f53c1aab18715cfa5d5e5529f3ade9e0bd,"Whether medical marijuana is legalized for everyone or only adults, legalization provides everyone more access to the drug. [38]

""An 'unintended consequence' of marijuana legalization is the impact on the pediatric population. From prenatal exposure to unintentional childhood exposures, through concerns of adolescence abuse and marijuana use for medicinal indications in children, marijuana exposure can affect pediatric patients at every stage in childhood. Regardless of the stage or reason of exposure, concerns exist about short-term and long-term consequences in a child's physical and mental health,"" argues Sam Wang, Associate Professor of Pediatrics-Emergency Medicine at the University of Colorado School of Medicine. [39]

Adult use of marijuana, medical or otherwise, during pregnancy can cause child development problems during and after pregnancy. If exposed to marijuana before birth, children may be more susceptible to ""increased hyperactivity, impulsivity, and inattention symptoms"" and problems with ""visual-motor coordination, processing speed, [and] visual memory."" [31] [39] [40] [41]

Any drug at home poses potential risks for children, but medical marijuana edibles look like regular treats (gummy bears, hard candies, and chocolate bars, to name a few), yet are infused with potent marijuana. And, unlike a regular treat, a marijuana infused edibles should be carefully portioned for the correct dosage. A child accidentally eating an entire marijuana candy bar could overdose and end up in serious medical distress. Within just five years, accidental cannabis exposures in kids aged one to six who ate edibles increased 1,375 percent from 207 cases in 2017 to 3,054 in 2021. [39] [42] [47]

The danger does not decrease as children age. According to the National Institutes of Health, ""heavy chronic marijuana consumption in young people under the age of 25 has been associated with decreased cognitive and executive function."" Researchers are not yet certain whether the damage is permanent, but one New Zealand study found teens who smoked marijuana heavily and developed a marijuana use disorder lost 8 IQ points on average between ages 13 and 38. [40]
Citations:
[40] National Institutes of Health, National Institute on Drug Abuse, ""Cannabis (Marijuana) DrugFacts,"" nida.nih.gov, Dec. 2019
[38] Sarah C. Hull, ""Op-Ed: We Should Not Allow a Marijuana Free-for-All,"" medpagetoday.com, Jan. 15, 2021
[39] George Sam Wang, ""Pediatric Concerns Due to Expanded Cannabis Use: Unintended Consequences of Legalization,"" Journal of Medical Toxicology , Mar. 2017
[41] Claire McCarthy, ""Legalizing Marijuana Not Good for Kids: AAP Policy Explained,"" healthychildren.org, Mar. 23, 2022
[47] Jen Christensen and Sandee LaMotte, ""Number of Young Children Who Accidentally Ate Cannabis Edibles Jumped 1,375% in Five Years, Study Finds,"" cnn.com, Jan. 5, 2023
[42] Kevin Osterhoudt, ""Edible Marijuana Dangers: How Parents Can Prevent THC Poisoning,"" healthychildren.org, May 16, 2022
[31] National Institutes of Health, National Institute on Drug Abuse, ""Cannabis (Marijuana) Research Report: Is Marijuana Safe and Effective as Medicine?,"" nida.nih.gov, July 2020",2,-0.24012012688402123,-0.24012012688402123,0.24012012688402123,0.24012012688402123,1.0,0.3248595370632618,3181,464,28,99,0.031122288588494185,5.849137931034483,16.571428571428573,915,14.142253694581282,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2,1,1,1,17,0.43103448275862066,0.21551724137931033,0.21551724137931033,3.663793103448276,21.551724137931036,True,True
91d314d3a90c006bbc8203f0d825fcc48739db01bbe71ae3d09dab9088a59e9f,"Animals used in experiments are commonly subjected to force feeding, food and water deprivation, the infliction of burns and other wounds to study the healing process, the infliction of pain to study its effects and remedies, and ""killing by carbon dioxide asphyxiation, neck-breaking, decapitation, or other means,"" according to Humane Society International. The U.S. Department of Agriculture reported in 2024 that research facilities used over 300,000 animals in activities involving pain in just one year. [47] [102] [178]

Plus, most experiments involving animals are flawed, wasting the lives of the animal subjects. A peer-reviewed study found serious flaws in the majority of publicly funded U.S. and UK animal studies using rodents and primates: ""Only 59 percent of the studies stated the hypothesis or objective of the study and the number and characteristics of the animals used."" A 2017 study found further flaws in animal studies, including ""incorrect data interpretation, unforeseen technical issues, incorrectly constituted (or absent) control groups, selective data reporting, inadequate or varying software systems, and blatant fraud."" [64] [128]

Only 5 percent of animals used in experiments are protected by U.S. law. The Animal Welfare Act (AWA) does not apply to rats, mice, fish, and birds, which account for 95 percent of the animals used in research. The types of animals covered by the AWA account for fewer than one million animals used in research facilities each year, which leaves around 25 million other animals without protection from mistreatment. The U.S. Department of Agriculture, which inspects facilities for AWA compliance, compiles annual statistics on animal testing but only includes data on the small percentage of animals subject to the Act. [1] [2] [26] [28] [135]

Even the animals protected by the AWA are mistreated. Violations of the Animal Welfare Act at the federally funded New Iberia Research Center (NIRC) in Louisiana included maltreatment of primates who were suffering such severe psychological stress that they engaged in self-mutilation, infant primates awake and alert during painful experiments, and chimpanzees being intimidated and shot with a dart gun. [68]
Citations:
[135] The Humane Society of the United States, ""Animals Used in Biomedical Research FAQ,"" humanesociety.org (accessed March 17, 2020)
[2] Speaking of Research, ""U.S. Statistics,"" speakingofresearch.com (accessed October 15, 2013)
[28] Charlotte Hu, ""Of Mice and Model Organisms,"" cshl.edu, July 31, 2019
[26] U.S. Department of Agriculture (USDA) Animal and Plant Health Inspection Service (APHIS), ""Annual Report Animal Usage by Fiscal Year: 2010,"" aphis.usda.gov, July 27, 2011
[1] The Hastings Center, ""Fact Sheet: Animals Used in Research in the U.S.,"" animalresearch.thehastingscenter.org (accessed October 15, 2013)
[128] Stacy L. Pritt and Robert E. Hammer, ""The Interplay of Ethics, Animal Welfare, and IACUC Oversight on the Reproducibility of Animal Studies,"" Comparative Medicine , April 2017
[64] Carol Kilkenny, et al., ""Survey of the Quality of Experimental Design, Statistical Analysis and Reporting of Research Using Animals,"" PLOS One , 2009
[68] Humane Society of the United States, ""Undercover Investigation Reveals Cruelty to Chimps at Research Lab,"" humanesociety.org, March 4, 2009
[102] U.S. Department of Agriculture, ""Annual Report Animal Usage by Fiscal Year,"" aphis.usda.gov, January 7, 2020
[178] USDA Animal and Plant Health Inspection Service, ""Research Facility Annual Usage Summary Report"" (October 28, 2024), aphis.usda.gov
[47] Humane Society International, ""About Animal Testing,"" hsi.org (accessed October 15, 2013)",1,-0.35963718820861684,-0.35963718820861684,0.35963718820861684,0.35963718820861684,1.0,,3684,542,43,133,0.03610206297502715,5.793357933579336,12.604651162790697,1031,11.771939414742985,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,4,12,0,0,22,0.7380073800738007,2.2140221402214024,0.0,4.059040590405904,24.538745387453876,True,True
91ede0eb597abe424a34218135bec34df9c5123f137f9bae68c8be557cc58103,"A phenomenon called the ""caregiver placebo effect"" may cause pet owners to misread their animals' response to CBD. This might lead to suffering in animals that could have been helped by veterinarian-prescribed medications with scientifically proven effectiveness. [29]

""Because we are so invested in our pet, we really want to see them improve and likely believe the treatment will work....There is a real risk we will see improvement even when it is not there,"" says Alex Avery, veterinary surgeon and founder of Our Pets Health. [30]

Much of what we know about therapeutic CBD is specific to humans, and its effects on companion animals could be quite different because they don't metabolize it the same way. CBD could also cause dangerous interactions with pharmaceutical drugs prescribed by a vet. [28] [31] [32]
Citations:
[30] Alex Avery, ""The Placebo Effect in Animals: Fact or Fiction?,"" ourpetshealth.com, June 8, 2018
[29] Jason Nicholas, ""Pets and CBD: Why Your Veterinarian Can't Talk About It and How to Change That,"" preventivevet.com, June 21, 2019
[32] Joey DiFrancesco, ""CBD Oil for Dogs: Potential Drug Interactions,"" lolahemp.com, Nov. 20, 2019
[28] Joshua A. Hartsel, et al., ""Cannabis in Veterinary Medicine: Cannabinoid Therapies for Animals,"" Nutraceuticals in Veterinary Medicine , 2019
[31] Carlton Gyles, ""Marijuana for Pets?,"" The Canadian Veterinary Journal, Dec. 2016",2,-0.9486206896551725,-0.9486206896551725,0.9486206896551725,0.9486206896551725,1.0,0.03657448868206283,1398,216,15,45,0.032188841201716736,5.467592592592593,14.4,380,10.78525925925926,True,False,True,True,True,False,False,True,False,False,True,True,True,True,True,True,0,0,0,0,10,0.0,0.0,0.0,4.62962962962963,20.833333333333332,True,False
923aaf21920dcaa48f7acb8597d9e85960a5c722e417d3b8f457ae4fa7631559,"Drug prices are first set by drug companies, which have an interest in recouping R&D costs and raising corporate revenues. Drug costs are then negotiated by pharmacy benefit managers (PBMs), which are private companies interested in profit. Pharmacy benefit managers keep a portion of rebates, which are negotiated without public disclosure, and some health insurance companies have reported seeing none of the rebates. Then consumer drug prices are set by insurance companies, which also want to increase their bottom lines. Without government regulation, drug prices can be increased by the drug companies, rebates can be withheld by the pharmacy benefit managers, and insurance companies can refuse to cover a drug, leaving patients with few options. [8] [9] [18]

EpiPen, a life-saving drug for patients who experience severe allergic reactions, such as to bee stings or certain foods, contains about $1 worth of epinephrine and cost about $57 in 2007. The price jumped 400 percent when the drug company Mylan acquired the drug that same year, raising the cost to $500 or more. Even an insured patient could pay upward of $400. Raising the price allowed the drug to account for 40 percent of Mylan's operating profits in 2015. [19] [20] [21]

Millionaire Martin Shkreli was dubbed the ""most hated man in America"" for raising the price of Daraprim, an AIDS drug, from $13.50 a pill to $750. And other drugs have seen similar increases. Why did drug companies raise the costs of these drugs? As journalist Emily Willingham stated, ""because they could."" Life-sustaining and life-saving medications should not be subject to the whims of corporations and millionaires. [20] [22] [23]

In September 2024, the FTC sued top PBMs CVS Health's Caremark Rx, Cigna's Express Scripts, and United Health Group's OptumRx (which represent 80 percent of the market) alleging that they had artificially inflated the cost of insulin using a ""perverse drug rebate system"" in which lower priced insulins were excluded in favor of high priced insulins. The system allowed the PBMs to collect billions in rebates and fees. [110]
Citations:
[23] Heather Long and Matt Egan, ""Meet the Guy Behind the $750 AIDS Drug,"" money.cnn.com, September 22, 2015
[110] Juliana Kim and Sydney Lupkin, ""FTC Sues Insulin Middlemen, Saying They Pocket Billions While Patients Face High Costs,"" npr.org, September 22, 2024
[8] American Medical Association, ""How Are Prescription Drug Prices Determined?,"" ama-assn.org, April 9, 2019
[21] Cynthia Koons and Robert Langreth, ""How Marketing Turned the EpiPen into a Billion-Dollar Business,"" bloomberg.com, September 23, 2015
[9] ""Pharmacy Benefit Managers and Their Role in Drug Spending,"" commonwealthfund.org, April 22, 2019
[19] Darrell Hulisz, The Soaring Price of EpiPen,"" rn.com (accessed March 31, 2022)
[20] Emily Willingham, ""Why Did Mylan Hike EpiPen Prices 400 percent? Because They Could,"" forbes.com, Aug 21, 2016
[18] Truth in Rx, ""Price Hikes and Secret Deals,"" truthinrx.org (accessed March 29, 2022)
[22] Wayne Drash, ""Anatomy of a 97,000 percent Drug Price Hike: One Family's Fight to Save Their Son,"" cnn.com, June 29, 2018",3,-0.3819819819819819,-0.3053388235132326,0.3819819819819819,0.30533882351323255,1.0,0.1727021617997433,3152,495,29,135,0.04282994923857868,5.363636363636363,17.06896551724138,804,10.232957157784746,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,5,0,1,0,19,1.0101010101010102,0.0,0.20202020202020202,3.8383838383838382,27.272727272727273,True,True
925e1b07698f0264a71bfb2aab559b7c84e41af4ddb9013ec4d547f16eb45f22,"""Golf may seem simple from the outside, but it's one of the most complicated sports to date. So many factors go into every single shot, that no matter how long you play the sport, no two shots will ever be exactly the same...
Golfers must walk about 5 miles during a typical round, while carrying a 30-pound bag along for the 4 or 5 hour trek. This is not to mention the violence of the swing-twisting and turning your spine 40 times in a day requires some serious agility and athleticism. Hitting a golf ball requires an unbelievable amount of coordination.""",5,-0.30107526881720426,-0.2250287183597141,0.30107526881720426,0.24836205169304745,0.8,0.16076883190835287,559,101,5,7,0.012522361359570662,4.544554455445544,20.2,154,10.280079207920792,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,0,0,1,0,0,0.0,0.0,0.9900990099009901,0.0,6.930693069306931,False,False
9299143d84acbb66adea7389330a44e1f11f8f22067e8294ef0f9bf60bb0a6b3,"""Break out your No. 2 pencil and answer this multiple choice question: how do standardized tests measure student learning? A. In a single snapshot. B. With biased test questions. C. Without determining learning growth. D. All of the above.
Citations:",9,-0.025661375661375663,-0.10358408222835491,0.08371501272264627,0.17298915112617744,0.5555555555555556,0.33776732138683035,250,40,10,1,0.004,5.275,4.0,62,4.260000000000002,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,0,0,0,0,0,0.0,0.0,0.0,0.0,2.5,False,False
92b030c9aa82e709e905398b5219df55224a84b8ed24b9b32650520e6a12be02,"Congress created ""an intricate statutory scheme for determining which classes of aliens may receive lawful presence, discretionary relief from removal, deferred action, and work authorization"" ....
Congress specifically defined classes of aliens who are eligible for deferred action and discretionary relief from removal .... In addition, Congress enacted immigration classifications for lawful and unlawful presence .... Congress also allowed for work authorization for specific categories of illegal aliens ....
Congress never gave the Executive Branch permission to sidestep this carefully crafted, intricate, and extensive statutory scheme and create new classes of aliens eligible for deferred action protecting them from removal. Nor did Congress permit unlawfully present aliens to be lawfully present, much less allow such unlawfully present aliens to obtain attendant benefits and work authorization simply because the Executive chooses not to remove them. But that is precisely what Defendants did in the DACA Memorandum.""
-States of Alabama and Texas, ""Case 1:18-cv-00068 Document 625-1 Filed on 01/31/23 in TXSD,"" storage.courtlistener.com, Jan. 31, 2023
Citations:",5,-0.64331641285956,-0.5106277847855571,0.64331641285956,0.5106277847855571,1.0,0.2526178008571285,1177,164,10,24,0.020390824129141887,6.182926829268292,16.4,343,15.485268292682928,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0,0,0,0,0,0.0,0.0,0.0,0.0,14.634146341463415,False,False
92cf56ce02b9dda99e7f615d154dbd97275d041fbfd0b544eb527a2f335548ed,"Binging fosters a sense of community around a show, something experts call a ""shared cultural space."" This common ground allows viewers to discuss and enjoy the show with everyone from a coworker to the stranger in line at the grocery store. This shared space makes it easier to relate to other people and share personal perspectives. [6] [7] [8]

Romantic relationships can also be strengthened by binge-watching together, because it serves as a fun activity that creates a shared interest and offers an easy way to spend time together. Licensed professional counselor Heidi McBain said that ""if both people are partaking without distractions, laughing together, holding hands...quality time is being fostered."" [9]

A study published in the Journal of Social and Personal Relationships found that binge-watching can help long-distance relationships by replacing shared activities such as going to dinner together and having mutual friends. [10]

According to a 2024 study, ""binge-watching goes against this typical notion that it is something that results from a lack of self-control. When we think of the word [binge], we think of problematic impulsive behavior that you do not have control over like binge-eating and binge-drinking, but it's not like that with binge-watching,"" explained Vinod Venkatraman, associate professor in marketing at Temple University. ""In most instances, viewers are planning to binge-watch ahead of time, and that is one of the first significant contributions of this research because it's the opposite of what you think of when you hear the word 'binge.'"" Often, binges are shared with friends, promoting chats about the show and positive social interactions. [38]
Citations:
[8] Danielle Page, ""What Happens to Your Brain When You Binge-Watch a TV Series,"" nbcnews.com, Nov. 4, 2017
[6] Grant McCraken, ""From Arrested Development to Dr. [sic] Who, Binge Watching Is Changing Our Culture,"" wired.com, May 24, 2013
[9] Kylie Fitch, ""Is Binge-Watching TV Together Good for Your Relationship,"" rewire.org, May 2, 2018
[10] Sarah Gomillion, ""The Hidden Relationship Benefits of Binge-Watching,"" scientificamerican.com, Oct. 25, 2017
[38] Stephen Orbanek, ""Don't Impinge the Binge: Why Viewers Choose to Binge-Watch Television Series,"" news.temple.edu, June 18, 2024
[7] Chelsea Stone, ""How Unhealthy Is Binge Watching? Press Pause and Read On,"" rd.com (accessed Dec. 12, 2018)",4,0.40709576584256896,0.3045842077076093,0.40709576584256896,0.3854175410409426,0.75,0.32727236140136606,2405,365,23,54,0.022453222453222454,5.583561643835616,15.869565217391305,638,11.224883859440144,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,0,3,0,0,12,0.0,0.821917808219178,0.0,3.287671232876712,14.794520547945206,True,False
92d45b8068361c3f2ca592c144c06f386105a0be1acefc1d538b74735b808f3e,"""It's time for legislators to wake up from slumber land by legalizing and regulating prostitution...
Some folks disapprove of the immoral nature of sex for sale and, perhaps, rightfully so. But judging morality is for churches, employers, family members and peers. It should not be a matter for law enforcement, court dockets and jail cells, costing the taxpayer dearly, every day, every month, every year...
Prostitution flourishes in the black market that would not exist if brothels and hookers were legitimized, licensed, medically inspected, zoned and taxed. Like drugs, gambling and other crimes of morality, or alcohol prohibition of years past, the black market is nourished by draconian laws that forever fail to accomplish its intended purpose...
In Germany, and other countries, prostitution is legal and taxed. They turn the 'crime' into an economic plus. In other countries like the United States, we create the 'crime,' which turns the behavior into an economic negative. And, it's still a thriving business, law or no law.""
-Marshall Frank, ""Frank: Let's Legalize, Regulate Prostitution,"" floridatoday.com, Aug. 29, 2015",5,-0.16122177954847275,-0.14101164509370695,0.16122177954847275,0.19345977787378993,0.8,0.16283078876294546,1135,175,12,6,0.0052863436123348016,5.491428571428571,14.583333333333334,320,11.674642857142857,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,0,0,1,0,0,0.0,0.0,0.5714285714285714,0.0,3.4285714285714284,False,False
9320d97f6522a5925c7db431e10b61cb1d0717a87bfb5c23893c5c23b01b6926,"Author Loretta Ross deems cancel culture a ""cannibalistic maw"" that is ""sometimes . . . just ruthless hazing."" [30]

In a July 4, 2020, speech at Mount Rushmore, President Trump stated, ""One of [the left's] political weapons is 'cancel culture'-driving people from their jobs, shaming dissenters, and demanding total submission from anyone who disagrees. This is the very definition of totalitarianism, and it is completely alien to our culture and our values, and it has absolutely no place in the United States of America."" [31]

Instead of canceling people, we should be encouraging more people to tell their stories, no matter how painful such stories might be to hear. Connecting cancel culture to the dismantling of historical statues , Christian Sagars of the Deseret News says, ""Instead, they [those doing the canceling] have come for the opportunistic Columbus and the slave-owning Founding Fathers. They have come for Brigham Young, the eponym of my alma mater and the leader of one of the largest religious migrations in the country's history. It's healthy to expose the thorny characters of history's pages-and there's a distinction for those who fought against their country and those who built it-but to ignore or eliminate wholesale their contributions to the nation's foundation is a slippery slope, indeed."" [32]

Cancel culture is also a slippery slope for those doing the calling out, as Steven Mintz, professor emeritus at California Polytechnic State University in San Luis Obispo, explains: ""Some members of the canceling group join in for fear of being canceled themselves. People should be able to speak out or remain silent on the issues without fear of retribution."" He continues by calling for more tolerance and ""willingness to allow the existence of opinions or behavior that one does not necessarily agree with and not seek to harm the offender."" [33]
Citations:
[31] Brandon Tensley, ""Cancel Culture Is About Power-Who Has It and Who Wants to Be Heard,"" cnn.com, July 10, 2020
[32] Christian Sagars, ""Is There Any Stopping the March of Cancel Culture?,"" deseret.com, June 19, 2020
[30] Loretta Ross, ""I'm a Black Feminist. I Think Call-Out Culture Is Toxic.,"" nytimes.com, Aug. 17, 2019
[33] Steven Mintz, ""Ethics and the Cancel Culture,"" ethicssage.com, Dec. 16, 2019",4,-0.12616077967438455,-0.1835419256101467,0.12629871234897044,0.18694446309572918,0.75,0.23418815647222282,2299,368,22,45,0.019573727707699,5.241847826086956,16.727272727272727,630,11.134723320158102,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,0,0,2,0,8,0.0,0.0,0.5434782608695652,2.1739130434782608,12.228260869565217,True,False
93c481e2c3cc45357e54ba44c817e36a3bf8584ef5e697ca3de224704aaea4e9,"As Encyclopaedia Britannica reports, ""some adults protested the implicit message [in the game] that it was all right for humans to capture and enslave sentient beings (the Pokémon had free will and rudimentary language), and others thought that the fantastic nature of the creatures promoted occult beliefs and practices."" To some parents, the characters are anti-Christian pagan idols. [38]

Moreover, in their quest to capture creatures, players have failed to respect their surroundings, spawning countless articles, such as Evan Dashevsky's compilation, ""18 Completely Inappropriate Places to Play Pokemon Go,"" for PCMag . For example, players have captured Pokémon in the emergency room, birthing rooms, the Auschwitz Nazi death camp, funerals, and on an active battlefield near Mosul , among others. Some players of the game even cheer out loud, in these solemn settings, upon capturing a Pokémon. [27]

Arlington National Cemetery released a statement saying, ""Out of respect for all those interred at Arlington National Cemetery, we require the highest level of decorum from our guests and visitors. Playing games such as 'Pokémon Go' on these hallowed grounds would not be deemed appropriate."" [13]

The U.S. Holocaust Memorial Museum also asked visitors to stop catching Pokémon on-site. [14]

The 9/11 Memorial in New York City issued a similar warning. ""A lot of people died here. It's a place to reflect, not to play a game,"" a visitor told TIME magazine. [15]
Citations:
[14] Allana Akhtar, ""Holocaust Museum, Auschwitz Want Pokémon Go Hunts Out,"" usatoday.com, July 13, 2016
[15] Melissa Chan, ""Pokémon Go Players Anger 9/11 Memorial Visitors: 'It's a Hallowed Place,' "" time.com, July 12, 2016
[27] Neal Augenstein, ""Who Thought It Was a Good Idea to Put 'Pokemon Go' in the Holocaust Museum?"" wtop.com, July 15, 2016; Evan Dashevsky, ""18 Completely Inappropriate Places to Play Pokemon Go,"" pcmag.com, July 26, 2016
[38] Encyclopaedia Britannica , ""Pokémon,"" britannica.com (accessed Jan. 31, 2025)
[13] Arlington National Cemetery, ""ANC Policy Regarding Pokemon Go & Other Smartphone Gaming,"" arlingtoncemetery.mil, July 12, 2016",2,-0.8308604541472946,-0.8308604541472946,0.8308604541472946,0.8308604541472946,1.0,0.024232498410584093,2147,329,21,66,0.030740568234746156,5.5167173252279635,15.666666666666666,576,11.178966565349544,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,0,0,1,0,10,0.0,0.0,0.303951367781155,3.0395136778115504,20.060790273556233,True,False
93d7ab981c4d6bd7d51528690c7aa1fa4c902ec6609ffd04210abdfad227f84b,"""Global dependence on oil, natural gas and coal-and the damage this dependence inflicts-is well documented. But a transition away from fossil fuels is in progress and simply needs to be expedited. Alternative energy sources can effectively replace fossil fuels in key areas that keep industries and countries running, from power to public and private transport to thermal comfort.""
-The Prysmian Group, ""Can Renewable Energy Sources Replace Fossil Fuels?,"" prysmiangroup.com (accessed Sep. 27, 2023)",5,-0.22407407407407406,-0.20701882012589815,0.22407407407407406,0.20944306255014053,0.8,0.1251955242644238,499,73,6,6,0.012024048096192385,5.8493150684931505,12.166666666666666,138,11.461849315068495,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0,0,0,0,0,0.0,0.0,0.0,0.0,8.219178082191782,False,False
93e9c83c738cd9cfeea3ddddd764e53d505bb673dbc254a6eafb757849c38443,"""The Vietnam-era draft. . .drew disproportionately from those of low socioeconomic backgrounds, while the children of the wealthy and influential were able to finagle exceptions....[D]raft boards across the country were required to call up men with IQ scores below the military's minimum standards to offset the recruitment deficit caused by college student deferments,"" says former Marine Elliot Ackerman. [52]

The problem did not begin with the Vietnam War, but with the beginning of the American draft itself, explains Deseret News : ""Through the ages, the wealthy sought for ways out, including unjustified medical exemptions, while the poor tended to have few alternatives. The nation's first draft was during the Civil War. Wealthy draftees at the time could pay someone to substitute for them, or they could pay $300 for an exemption."" [53]

Any compulsory service programs ""will be gamed by the wealthy, the well-connected, the folks with the social capital to figure out how things work-and national service will be set up in a way that serves their ends and reflects their values and preferences,"" says Conor Friedersdorf, staff writer at The Atlantic . [32]

Also, a period of mandatory service could be a hardship for families and communities that would lose the young people who are already performing service by contributing to household income, babysitting for neighbors, or caring for sick relatives. [33] [34]

Compulsory service would also delay people's entry into the workforce, resulting in significant lost earnings that for some are desperately needed to keep multiple generations of a family afloat. [33] [34]

""Think of the aspiring athlete or entertainer who has only so many years in her prime, the talented coder who might have to pass up a big market opportunity or the young worker who cannot take a year off from helping to feed his family,"" notes The Washington Post . [13]
Citations:
[32] Conor Friedersdorf, ""The Case Against Universal National Service"" (June 26, 2013),  theatlantic.com
[13] The Washington Post Editorial Board, ""National Service for Young People Should Be Encouraged - but Not Required"" (September 18, 2016), washingtonpost.com
[53] Deseret News Editorial Board, ""Opinion: Volunteer Armed Forces Protect American Freedom Valiantly"" (May 28, 2023),  deseret.com
[33] Randi Hjalmarsson and Matthew Lindquist, ""What Are the Effects of Mandatory Military Conscription on Crime and the Labour Market?"" (April 2, 2016),  voxeu.org
[52] Elliot Ackerman, ""Why Bringing Back the Draft Could Stop America's Forever Wars"" (October 10, 2019),  time.com
[34] GovTrack, ""H.R. 5741 (111th): Universal National Service Act"" (February 3, 2013),  govtrack.us",5,0.027868852459016383,-0.09456446001611954,0.0832481544576945,0.16427195405403996,0.6,0.22674606801004468,2694,414,21,72,0.026726057906458798,5.4855072463768115,19.714285714285715,717,12.5348033126294,True,False,False,True,False,True,False,False,True,False,True,True,True,True,True,True,0,0,0,0,14,0.0,0.0,0.0,3.3816425120772946,17.391304347826086,True,False
